Time,Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,Y
980731,6,14,2901,8583,2704,5556,274, 0
980731,6,15,2680,8938,2560,5729,287, 0
980731,6,16,3058,9570,2921,6041,143, 1
980731,6,17,3778,9687,3631,6219,-76, 1
980731,6,18,2957,9569,2844,6256,-28, 0
980731,6,19,3327,9710,3213,6321,-8, 1
980731,6,20,3353,9707,3240,6274,-72, 1
980731,6,21,2852,9437,2766,6201,-1, 0
980731,6,22,2788,9236,2698,6152,63, 0
980731,6,23,2708,9024,2621,6093,25, 0
980731,6,24,2440,8815,2382,6040,-20, 0
980731,6,25,1759,8647,1718,5990,-125, 0
980731,6,26,2273,8522,2236,5984,-70, 0
980731,6,27,2710,8381,2632,6083,21, 0
980731,6,28,2324,8289,2254,6010,6, 0
980731,6,29,2190,8195,2131,5956,51, 0
980731,6,30,2504,8106,2427,5861,138, 0
980731,6,31,2425,7996,2355,5791,176, 0
980731,6,32,2249,8096,2197,5697,185, 0
980731,6,33,2232,8258,2203,5715,26, 0
980731,6,34,2283,8588,2252,5781,28, 0
980731,6,35,2582,9161,2536,5970,140, 0
980731,6,36,3133,9882,3023,6179,123, 1
980731,6,37,3529,10050,3377,6203,150, 1
980731,6,38,3275,9964,3121,6070,215, 1
980731,6,39,2880,9717,2735,5925,299, 1
980731,6,40,2793,9576,2648,5783,449, 1
980731,6,41,2671,9436,2538,5691,379, 0
980731,6,42,2542,9263,2418,5588,440, 0
980731,6,43,2206,9002,2122,5460,425, 0
980731,6,44,1971,8669,1416,5275,313, 0
980731,6,45,1843,8873,1418,5210,325, 0
980731,6,46,1493,8826,1417,5142,249, 0
980731,6,47,2358,8738,2336,5494,204, 0
980731,6,48,1989,8638,1951,5459,269, 0
980801,7,1,3731,8389,2482,5330,311, 1
980801,7,2,3766,8343,2498,5161,411, 1
980801,7,3,2831,8096,2728,5409,423, 1
980801,7,4,2016,7680,1917,5295,517, 0
980801,7,5,1543,7292,1463,5149,483, 0
980801,7,6,1197,6918,1129,4986,460, 0
980801,7,7,961,6540,911,4817,492, 0
980801,7,8,1005,6254,952,4682,485, 0
980801,7,9,912,6038,865,4606,578, 0
980801,7,10,844,5937,798,4556,606, 0
980801,7,11,877,5972,827,4453,700, 0
980801,7,12,893,6076,841,4437,643, 0
980801,7,13,1055,6378,990,4499,616, 0
980801,7,14,1306,6735,1230,4567,701, 0
980801,7,15,1968,7221,1643,4560,948, 0
980801,7,16,2649,7942,2117,4747,952, 1
980801,7,17,2874,8571,2477,4898,971, 1
980801,7,18,3013,8962,2716,5075,958, 1
980801,7,19,3067,9211,2799,5149,950, 1
980801,7,20,3065,9184,2809,5181,866, 1
980801,7,21,2976,8909,2720,5173,887, 1
980801,7,22,2914,8538,2537,5124,959, 1
980801,7,23,2803,8262,2360,5086,958, 1
980801,7,24,2762,8027,2450,5063,936, 1
980801,7,25,2740,7848,2344,5023,957, 1
980801,7,26,2453,7611,2232,4976,811, 1
980801,7,27,2270,7432,2063,5023,765, 0
980801,7,28,1910,7236,1476,4961,677, 0
980801,7,29,1198,7063,909,4925,506, 0
980801,7,30,1479,6963,1404,4888,503, 0
980801,7,31,1485,6915,1408,4880,554, 0
980801,7,32,1593,6982,1413,4865,565, 0
980801,7,33,2114,7166,1409,4865,565, 0
980801,7,34,2153,7627,1605,4999,508, 0
980801,7,35,2677,8243,2381,5179,459, 1
980801,7,36,3458,9204,3289,5501,438, 1
980801,7,37,3103,9483,2968,5593,478, 1
980801,7,38,2982,9451,2826,5492,549, 1
980801,7,39,2963,9192,2729,5383,594, 1
980801,7,40,2936,8944,2674,5203,594, 1
980801,7,41,2915,8772,2698,5187,757, 1
980801,7,42,2898,8603,2621,5126,759, 1
980801,7,43,2835,8347,2421,4994,754, 1
980801,7,44,2769,8132,2275,4943,853, 1
980801,7,45,2940,8210,2572,4887,889, 1
980801,7,46,4253,8131,2587,4899,860, 1
980801,7,47,3568,7995,3326,5164,767, 1
980801,7,48,2687,7712,2496,5175,695, 1
980802,1,1,2812,7486,2588,5167,818, 1
980802,1,2,2879,7224,2587,5037,804, 1
980802,1,3,2900,6937,2720,5246,662, 1
980802,1,4,2725,6668,2352,5129,765, 1
980802,1,5,2426,6369,1484,4991,765, 1
980802,1,6,1858,6124,1562,4847,812, 0
980802,1,7,1500,5886,1397,4734,790, 0
980802,1,8,1486,5748,1388,4566,780, 0
980802,1,9,1857,5628,1335,4495,865, 0
980802,1,10,1450,5535,907,4328,865, 0
980802,1,11,1636,5580,1003,4304,915, 0
980802,1,12,1771,5669,933,4227,915, 0
980802,1,13,2028,5852,1300,4242,915, 0
980802,1,14,2114,6086,972,4219,915, 0
980802,1,15,2278,6389,1467,4130,1001, 0
980802,1,16,2671,6960,2120,4182,1002, 1
980802,1,17,2863,7516,2120,4363,1004, 1
980802,1,18,2954,7950,2254,4497,1063, 1
980802,1,19,3524,8313,2921,4653,1111, 1
980802,1,20,3567,8428,2921,4749,1111, 1
980802,1,21,3525,8294,3012,4846,1057, 1
980802,1,22,2943,8069,2336,4874,1009, 1
980802,1,23,2884,7877,2120,4905,938, 1
980802,1,24,2927,7695,2227,4913,738, 1
980802,1,25,3153,7528,2750,4917,627, 1
980802,1,26,2919,7326,2235,4909,657, 1
980802,1,27,2877,7077,2186,4998,666, 1
980802,1,28,2803,6905,2120,4948,666, 1
980802,1,29,2765,6803,2120,4900,675, 1
980802,1,30,2769,6705,2120,4915,665, 1
980802,1,31,2779,6721,2120,4940,615, 1
980802,1,32,2805,6800,2120,4935,585, 1
980802,1,33,2865,6935,2120,4924,536, 1
980802,1,34,3237,7347,2627,5016,624, 1
980802,1,35,3249,7948,3049,5229,671, 1
980802,1,36,3738,8865,3540,5501,470, 1
980802,1,37,3856,9296,3670,5607,451, 1
980802,1,38,3624,9262,3439,5537,525, 1
980802,1,39,3681,9177,3468,5442,629, 1
980802,1,40,3229,8962,3016,5370,664, 1
980802,1,41,3567,8844,3129,5279,770, 1
980802,1,42,3640,8797,2991,5211,770, 1
980802,1,43,2967,8420,2696,5108,861, 1
980802,1,44,3019,8086,2613,4988,803, 1
980802,1,45,2899,8108,2342,4908,789, 1
980802,1,46,2618,7948,2021,4824,665, 0
980802,1,47,2818,7761,2451,5107,560, 1
980802,1,48,2203,7478,1834,5073,565, 0
980803,2,1,1503,7270,1428,5002,484, 0
980803,2,2,1483,7035,1411,4919,557, 0
980803,2,3,1736,6834,1626,5142,422, 0
980803,2,4,1496,6602,1424,5096,369, 0
980803,2,5,1471,6367,1399,4957,393, 0
980803,2,6,1387,6105,1312,4832,378, 0
980803,2,7,1394,5844,1309,4686,590, 0
980803,2,8,861,5828,813,4595,499, 0
980803,2,9,1042,5792,981,4515,616, 0
980803,2,10,1054,5847,989,4484,670, 0
980803,2,11,982,6096,924,4525,603, 0
980803,2,12,1346,6466,1273,4598,584, 0
980803,2,13,2311,7242,2204,4936,529, 0
980803,2,14,2510,8054,2402,5256,338, 0
980803,2,15,2436,8396,2369,5523,10, 0
980803,2,16,2618,9027,2564,5808,144, 1
980803,2,17,2583,9181,2525,5980,63, 0
980803,2,18,2502,9139,2446,5984,87, 0
980803,2,19,2807,9326,2746,6025,93, 1
980803,2,20,2690,9308,2628,6003,60, 1
980803,2,21,2246,9083,2192,5913,118, 0
980803,2,22,1852,8827,1804,5924,-25, 0
980803,2,23,2128,8677,2075,5831,78, 0
980803,2,24,2253,8614,2204,5794,155, 0
980803,2,25,2623,8522,2541,5750,291, 1
980803,2,26,2545,8494,2431,5743,252, 1
980803,2,27,2874,8444,2722,5754,478, 1
980803,2,28,2667,8329,2504,5741,321, 1
980803,2,29,2589,8241,2424,5695,240, 1
980803,2,30,2514,8161,2367,5680,207, 1
980803,2,31,2447,8122,2321,5595,296, 1
980803,2,32,2446,8228,2325,5544,232, 1
980803,2,33,2276,8447,2193,5600,215, 0
980803,2,34,2447,8820,2364,5624,183, 1
980803,2,35,2407,9295,2322,5792,257, 1
980803,2,36,3882,9903,3731,6138,327, 1
980803,2,37,4805,10022,4610,6223,182, 1
980803,2,38,3338,9854,3221,6109,286, 1
980803,2,39,2982,9598,2852,5920,386, 1
980803,2,40,2506,9350,2384,5788,483, 1
980803,2,41,2602,9178,2468,5674,310, 1
980803,2,42,2516,9046,2380,5581,263, 1
980803,2,43,2424,8740,2319,5441,337, 1
980803,2,44,1846,8268,1779,5321,347, 0
980803,2,45,2263,8419,1413,5176,490, 0
980803,2,46,1692,8378,1409,5073,455, 0
980803,2,47,2448,8310,2354,5364,359, 1
980803,2,48,2323,8177,1994,5312,415, 1
980804,3,1,2560,8037,2412,5219,618, 1
980804,3,2,2437,7922,2260,5071,637, 1
980804,3,3,2598,7771,2422,5291,501, 1
980804,3,4,2562,7451,2365,5204,623, 1
980804,3,5,2453,7088,2255,5094,680, 1
980804,3,6,2166,6761,1987,4941,840, 0
980804,3,7,1558,6388,1430,4817,768, 0
980804,3,8,1303,6151,1204,4679,703, 0
980804,3,9,930,5998,867,4574,655, 0
980804,3,10,991,5979,928,4513,644, 0
980804,3,11,1371,6172,1280,4535,819, 0
980804,3,12,1668,6583,1548,4635,853, 0
980804,3,13,2741,7343,2525,4978,832, 1
980804,3,14,2922,8142,2682,5295,622, 1
980804,3,15,2460,8393,2315,5532,383, 1
980804,3,16,2874,8905,2729,5768,332, 1
980804,3,17,2988,9011,2856,5930,218, 1
980804,3,18,2757,8827,2647,5920,207, 1
980804,3,19,2983,9015,2869,5980,265, 1
980804,3,20,2891,9064,2767,5917,266, 1
980804,3,21,2789,8941,2664,5901,350, 1
980804,3,22,2196,8672,2109,5865,225, 0
980804,3,23,2403,8602,2300,5824,342, 0
980804,3,24,2752,8548,2607,5808,371, 1
980804,3,25,2630,8481,2471,5685,331, 1
980804,3,26,2615,8400,2423,5675,500, 1
980804,3,27,2622,8378,2431,5710,377, 1
980804,3,28,2608,8349,2421,5707,348, 1
980804,3,29,2443,8175,2282,5666,431, 0
980804,3,30,2424,8089,2275,5680,406, 0
980804,3,31,2424,8050,2275,5614,363, 0
980804,3,32,2424,8155,2277,5580,442, 0
980804,3,33,2424,8306,2283,5574,339, 0
980804,3,34,2566,8622,2405,5654,558, 1
980804,3,35,2498,9146,2364,5789,613, 1
980804,3,36,2986,9668,2828,6030,382, 1
980804,3,37,2965,9699,2810,6103,373, 1
980804,3,38,2846,9531,2714,5981,364, 1
980804,3,39,2325,9225,2230,5837,246, 0
980804,3,40,2188,9026,2115,5736,209, 0
980804,3,41,1821,8818,1750,5607,183, 0
980804,3,42,1789,8605,1707,5533,233, 0
980804,3,43,1702,8329,1630,5414,375, 0
980804,3,44,1444,8007,1394,5300,354, 0
980804,3,45,1745,8183,1661,5146,590, 0
980804,3,46,1549,8151,1461,5039,556, 0
980804,3,47,2681,8155,2584,5340,556, 1
980804,3,48,2793,8094,1915,5281,423, 1
980805,4,1,2355,7989,1834,5180,597, 1
980805,4,2,2869,7905,2203,5060,523, 1
980805,4,3,2467,7688,2331,5297,485, 1
980805,4,4,2182,7298,2050,5258,566, 0
980805,4,5,2186,6957,2048,5093,624, 0
980805,4,6,1510,6606,1412,4968,679, 0
980805,4,7,1506,6246,1405,4851,623, 0
980805,4,8,1313,6001,1228,4698,584, 0
980805,4,9,1013,5898,936,4623,629, 0
980805,4,10,1140,5896,1069,4603,672, 0
980805,4,11,1374,6139,1283,4647,715, 0
980805,4,12,1588,6447,1494,4778,691, 0
980805,4,13,2266,7182,2149,5069,473, 0
980805,4,14,2561,7868,2448,5463,382, 1
980805,4,15,2413,8100,2324,5645,93, 1
980805,4,16,2513,8639,2417,5912,256, 1
980805,4,17,2672,8704,2580,6040,153, 1
980805,4,18,2530,8546,2434,6005,70, 1
980805,4,19,2820,8912,2708,5976,263, 1
980805,4,20,2597,8897,2481,5927,228, 1
980805,4,21,1959,8793,1869,5833,227, 0
980805,4,22,2266,8628,2159,5780,228, 1
980805,4,23,2551,8540,2428,5740,371, 1
980805,4,24,2374,8445,2249,5705,294, 1
980805,4,25,2309,8371,2178,5633,384, 1
980805,4,26,2310,8300,2181,5622,310, 1
980805,4,27,2399,8229,2282,5730,205, 1
980805,4,28,2216,8173,2109,5688,244, 0
980805,4,29,2348,8174,2234,5653,282, 1
980805,4,30,2110,8120,2003,5608,259, 0
980805,4,31,1891,7998,1794,5574,274, 0
980805,4,32,2195,8190,2079,5568,253, 1
980805,4,33,2128,8341,2009,5558,424, 0
980805,4,34,2499,8646,2370,5615,479, 1
980805,4,35,2451,9056,2315,5733,658, 1
980805,4,36,3030,9576,2838,6038,414, 1
980805,4,37,3165,9677,2994,6186,233, 1
980805,4,38,2975,9498,2821,6120,318, 1
980805,4,39,2463,9245,2349,5960,305, 1
980805,4,40,2189,9064,2092,5856,216, 0
980805,4,41,2164,8903,2078,5762,222, 0
980805,4,42,1841,8704,1766,5651,281, 0
980805,4,43,1474,8432,1420,5546,202, 0
980805,4,44,1421,8104,1373,5363,151, 0
980805,4,45,2180,8274,2076,5264,558, 0
980805,4,46,2104,8316,1096,5116,370, 0
980805,4,47,2525,8222,2417,5421,305, 1
980805,4,48,2044,8191,1947,5408,482, 0
980806,5,1,2385,8043,1668,5319,419, 1
980806,5,2,2303,7950,1405,5243,419, 1
980806,5,3,2574,7747,2456,5484,315, 1
980806,5,4,1844,7356,1744,5412,509, 0
980806,5,5,1709,6994,1592,5285,621, 0
980806,5,6,1721,6648,1592,5146,698, 0
980806,5,7,1577,6301,1458,5005,687, 0
980806,5,8,1487,6105,1385,4895,643, 0
980806,5,9,1144,5972,1069,4803,589, 0
980806,5,10,887,5963,829,4728,621, 0
980806,5,11,1386,6124,1296,4781,623, 0
980806,5,12,1056,6461,990,4850,610, 0
980806,5,13,2315,7137,2173,5190,423, 1
980806,5,14,2848,7883,2687,5525,346, 1
980806,5,15,1758,8154,1678,5722,40, 0
980806,5,16,2767,8709,2662,6022,53, 1
980806,5,17,3018,8900,2887,6197,26, 1
980806,5,18,3017,8892,2886,6180,102, 1
980806,5,19,3306,9192,3164,6248,175, 1
980806,5,20,3358,9273,3189,6181,293, 1
980806,5,21,3239,9178,3056,6108,378, 1
980806,5,22,3163,9033,3000,6068,356, 1
980806,5,23,3205,8949,3014,5985,409, 1
980806,5,24,3240,8925,3043,5921,407, 1
980806,5,25,3286,8894,3058,5821,502, 1
980806,5,26,4190,8878,3906,5743,549, 1
980806,5,27,3583,8894,3363,5824,430, 1
980806,5,28,3820,8887,3574,5813,533, 1
980806,5,29,4687,8860,4327,5758,716, 1
980806,5,30,5111,8776,4710,5721,663, 1
980806,5,31,4906,8870,4513,5648,694, 1
980806,5,32,4629,9029,4256,5623,797, 1
980806,5,33,4990,9245,4568,5611,798, 1
980806,5,34,4060,9440,3743,5666,749, 1
980806,5,35,4132,9735,3808,5789,776, 1
980806,5,36,5632,10292,5206,6121,470, 1
980806,5,37,9089,10326,8499,6290,508, 1
980806,5,38,18372,10174,17107,6223,640, 1
980806,5,39,4598,9902,4215,6081,607, 1
980806,5,40,4461,9554,4081,5943,566, 1
980806,5,41,5209,9318,4756,5873,731, 1
980806,5,42,3901,9105,3582,5732,606, 1
980806,5,43,2633,8778,2449,5631,547, 0
980806,5,44,1810,8486,1694,5475,364, 0
980806,5,45,2840,8668,2661,5370,775, 0
980806,5,46,2459,8603,2279,5251,678, 0
980806,5,47,2838,8466,2658,5553,692, 0
980806,5,48,2521,8334,2342,5471,725, 0
980807,6,1,1951,8083,1820,5374,631, 0
980807,6,2,1745,7881,1628,5262,615, 0
980807,6,3,2658,7788,2503,5482,501, 0
980807,6,4,2540,7477,2383,5399,513, 0
980807,6,5,1683,7076,1574,5241,523, 0
980807,6,6,1499,6729,1406,5095,575, 0
980807,6,7,1490,6392,1394,4937,668, 0
980807,6,8,1311,6189,1226,4850,723, 0
980807,6,9,1027,6043,941,4741,815, 0
980807,6,10,898,6014,835,4717,796, 0
980807,6,11,1382,6173,1282,4759,850, 0
980807,6,12,1482,6507,1384,4855,796, 0
980807,6,13,1679,7198,1591,5182,511, 0
980807,6,14,2230,7955,2112,5488,400, 0
980807,6,15,1855,8253,1777,5693,167, 0
980807,6,16,3115,8797,2950,6007,356, 0
980807,6,17,3032,8989,2831,6186,295, 0
980807,6,18,3185,9082,2990,6202,291, 0
980807,6,19,4255,9451,3987,6240,329, 1
980807,6,20,4664,9570,4336,6207,375, 1
980807,6,21,3756,9549,3483,6015,402, 1
980807,6,22,4460,9462,4175,6147,363, 1
980807,6,23,5002,9363,4658,6097,439, 1
980807,6,24,5182,9345,4787,6064,552, 1
980807,6,25,4675,9324,4277,5923,623, 1
980807,6,26,4680,9277,4262,5882,681, 1
980807,6,27,4801,9234,4379,5961,600, 1
980807,6,28,4345,9184,3979,5917,692, 1
980807,6,29,4614,9249,4201,5830,724, 1
980807,6,30,4235,9189,3863,5780,653, 1
980807,6,31,3362,9119,3073,5714,755, 0
980807,6,32,3734,9307,3404,5657,844, 1
980807,6,33,3338,9505,3044,5645,769, 0
980807,6,34,3174,9691,2924,5706,730, 0
980807,6,35,3149,9866,2931,5807,589, 0
980807,6,36,3742,10191,3485,6022,418, 1
980807,6,37,3481,10104,3244,6146,299, 0
980807,6,38,3190,9977,2954,6073,404, 0
980807,6,39,2920,9662,2717,5888,503, 0
980807,6,40,2613,9435,2454,5764,547, 0
980807,6,41,2198,9207,2067,5617,588, 0
980807,6,42,2229,9060,2089,5546,562, 0
980807,6,43,1875,8764,1753,5387,356, 0
980807,6,44,2053,8405,1943,5283,397, 0
980807,6,45,2890,8568,1806,5192,565, 0
980807,6,46,2880,8592,2112,5142,665, 0
980807,6,47,2981,8448,2767,5472,497, 1
980807,6,48,2852,8311,2647,5429,634, 0
980808,7,1,2686,8019,2513,5321,705, 0
980808,7,2,2800,7938,2610,5220,757, 0
980808,7,3,2796,7696,2616,5394,608, 0
980808,7,4,1870,7299,1739,5296,647, 0
980808,7,5,1791,6903,1660,5155,590, 0
980808,7,6,1636,6487,1412,5008,689, 0
980808,7,7,1654,6100,1397,4835,835, 0
980808,7,8,2207,5854,1415,4667,830, 0
980808,7,9,1049,5670,963,4570,760, 0
980808,7,10,1560,5673,1049,4480,832, 0
980808,7,11,2187,5703,1171,4437,865, 0
980808,7,12,1759,5705,1119,4415,865, 0
980808,7,13,1694,5941,1274,4516,865, 0
980808,7,14,2210,6226,1283,4612,865, 0
980808,7,15,2553,6515,1281,4598,900, 0
980808,7,16,2681,7103,1707,4733,850, 0
980808,7,17,2672,7690,2437,4910,777, 0
980808,7,18,3305,8088,2950,5062,850, 1
980808,7,19,3205,8518,2751,5142,781, 1
980808,7,20,3205,8650,2778,5125,815, 1
980808,7,21,3221,8591,2790,5131,775, 1
980808,7,22,3079,8495,2319,5062,865, 1
980808,7,23,3079,8378,2676,5030,843, 1
980808,7,24,3079,8202,2165,4980,865, 1
980808,7,25,3079,8014,2032,4916,915, 1
980808,7,26,3079,7862,1644,4863,915, 1
980808,7,27,3079,7680,1982,4876,865, 1
980808,7,28,2311,7546,1441,4820,788, 0
980808,7,29,2458,7455,1427,4755,765, 0
980808,7,30,2817,7354,1632,4661,715, 1
980808,7,31,2969,7335,1403,4647,715, 1
980808,7,32,2969,7384,1402,4645,715, 1
980808,7,33,2896,7461,1606,4628,815, 1
980808,7,34,2969,7764,1870,4738,815, 1
980808,7,35,2891,8085,2417,4911,811, 1
980808,7,36,3110,8862,2854,5234,768, 1
980808,7,37,3148,9055,2901,5492,657, 1
980808,7,38,3025,8961,2771,5468,645, 1
980808,7,39,2892,8700,2641,5342,696, 1
980808,7,40,2892,8438,2601,5247,815, 1
980808,7,41,2892,8225,2370,5149,850, 1
980808,7,42,2892,8099,2233,5061,850, 1
980808,7,43,2939,7867,1397,4934,500, 1
980808,7,44,2892,7669,1182,4871,515, 1
980808,7,45,2892,7786,1305,4866,535, 1
980808,7,46,2998,7806,2620,4871,665, 1
980808,7,47,2980,7766,2812,5222,549, 1
980808,7,48,2350,7521,2202,5178,608, 0
980809,1,1,2785,7240,2175,5143,448, 1
980809,1,2,1933,6922,1563,5015,514, 0
980809,1,3,2376,6663,2221,5269,297, 0
980809,1,4,1706,6366,1620,5153,302, 0
980809,1,5,2370,6103,1470,5014,405, 0
980809,1,6,1902,5814,1628,4869,569, 0
980809,1,7,1489,5628,1395,4704,546, 0
980809,1,8,1289,5477,1213,4581,548, 0
980809,1,9,792,5379,748,4462,554, 0
980809,1,10,794,5338,749,4364,608, 0
980809,1,11,824,5363,779,4270,573, 0
980809,1,12,737,5390,697,4239,534, 0
980809,1,13,980,5575,928,4220,545, 0
980809,1,14,930,5769,881,4225,586, 0
980809,1,15,1008,5965,950,4108,754, 0
980809,1,16,1474,6448,1157,4192,915, 0
980809,1,17,2090,6892,1365,4368,915, 0
980809,1,18,2748,7367,1254,4520,865, 1
980809,1,19,2982,7760,1529,4642,915, 1
980809,1,20,2930,7963,1675,4730,915, 1
980809,1,21,2681,7929,1312,4729,815, 1
980809,1,22,1867,7857,1415,4682,1055, 0
980809,1,23,2527,7762,1410,4686,1060, 1
980809,1,24,2540,7615,1406,4640,1060, 1
980809,1,25,2602,7518,1457,4638,1017, 1
980809,1,26,2602,7386,1404,4626,1017, 1
980809,1,27,2524,7230,1492,4620,1017, 1
980809,1,28,2502,7060,1403,4550,1017, 1
980809,1,29,2386,6928,1403,4463,1017, 1
980809,1,30,2177,6864,1403,4423,1017, 0
980809,1,31,2181,6899,1403,4386,1017, 0
980809,1,32,2290,6970,1403,4429,1017, 0
980809,1,33,2473,7100,1401,4435,1017, 1
980809,1,34,2310,7419,1412,4550,1045, 1
980809,1,35,2113,7775,1919,4756,910, 0
980809,1,36,2571,8566,2333,5131,742, 1
980809,1,37,2653,8937,2406,5390,534, 1
980809,1,38,2760,8938,2498,5452,572, 1
980809,1,39,2602,8788,2357,5363,623, 1
980809,1,40,2602,8652,1987,5295,679, 1
980809,1,41,2602,8543,2255,5270,665, 1
980809,1,42,2602,8392,1719,5189,689, 1
980809,1,43,2579,8146,1636,5054,739, 1
980809,1,44,2677,7817,1833,4918,624, 1
980809,1,45,2602,7849,1403,4848,654, 1
980809,1,46,2602,7698,1352,4730,624, 1
980809,1,47,2602,7554,2411,5022,696, 1
980809,1,48,2565,7359,1704,5052,664, 1
980810,2,1,2401,7158,1910,5009,665, 1
980810,2,2,2349,6920,1446,4956,725, 1
980810,2,3,2499,6734,2348,5174,564, 1
980810,2,4,2279,6474,2131,5138,586, 1
980810,2,5,2473,6258,1410,4994,605, 1
980810,2,6,1656,6046,1536,4890,735, 0
980810,2,7,1505,5850,1398,4766,707, 0
980810,2,8,1502,5752,1396,4693,663, 0
980810,2,9,1387,5737,1296,4551,693, 0
980810,2,10,1481,5811,1382,4535,747, 0
980810,2,11,1516,6069,1408,4603,816, 0
980810,2,12,1571,6420,1465,4744,786, 0
980810,2,13,2035,7260,1902,5055,776, 0
980810,2,14,2611,8077,2425,5417,603, 1
980810,2,15,2014,8278,1897,5557,334, 0
980810,2,16,2655,8801,2509,5867,487, 1
980810,2,17,2707,8927,2539,5990,463, 1
980810,2,18,2533,8822,2384,6019,359, 1
980810,2,19,2757,8992,2601,6046,429, 1
980810,2,20,2651,9004,2497,6044,387, 1
980810,2,21,2497,8824,2339,5961,284, 1
980810,2,22,2375,8566,2247,5852,375, 1
980810,2,23,2226,8412,2098,5828,415, 0
980810,2,24,1998,8279,1881,5781,361, 0
980810,2,25,1839,8149,1732,5720,220, 0
980810,2,26,2387,8101,2270,5698,269, 1
980810,2,27,2143,7978,2049,5739,172, 0
980810,2,28,1830,7883,1750,5718,162, 0
980810,2,29,1861,7830,1783,5674,43, 0
980810,2,30,1745,7720,1664,5653,136, 0
980810,2,31,1745,7717,1661,5597,270, 0
980810,2,32,1745,7738,1663,5560,292, 0
980810,2,33,1745,7858,1671,5547,266, 0
980810,2,34,1784,8091,1711,5598,122, 0
980810,2,35,1877,8518,1805,5717,334, 0
980810,2,36,2770,9331,2638,5969,272, 1
980810,2,37,2956,9651,2803,6113,201, 1
980810,2,38,2916,9625,2749,6023,303, 1
980810,2,39,2597,9439,2457,5838,229, 1
980810,2,40,2501,9256,2364,5721,447, 1
980810,2,41,2513,9113,2370,5616,443, 1
980810,2,42,2485,8980,2337,5501,445, 1
980810,2,43,2298,8717,2178,5404,507, 1
980810,2,44,1853,8338,1692,5263,425, 0
980810,2,45,2668,8457,2254,5144,645, 1
980810,2,46,2559,8328,2099,4993,598, 1
980810,2,47,2591,8348,2427,5368,484, 1
980810,2,48,2514,8269,2340,5300,575, 1
980811,3,1,2519,8138,2339,5226,622, 1
980811,3,2,2588,8013,2124,5075,633, 1
980811,3,3,2556,7835,2392,5328,459, 1
980811,3,4,2214,7467,2076,5267,501, 1
980811,3,5,1868,7088,1747,5135,648, 0
980811,3,6,1713,6755,1567,4995,794, 0
980811,3,7,1619,6380,1296,4824,811, 0
980811,3,8,1507,6203,1290,4728,811, 0
980811,3,9,943,6055,866,4618,799, 0
980811,3,10,1047,6051,966,4551,826, 0
980811,3,11,1621,6232,1185,4564,865, 0
980811,3,12,1527,6580,1384,4696,865, 0
980811,3,13,1967,7416,1791,5091,692, 0
980811,3,14,2639,8190,2465,5362,510, 1
980811,3,15,2053,8391,1944,5543,289, 0
980811,3,16,2677,8860,2552,5846,312, 1
980811,3,17,2776,8900,2646,5958,236, 1
980811,3,18,2662,8748,2548,5975,116, 1
980811,3,19,2588,8659,2492,6009,128, 1
980811,3,20,2589,8623,2495,5979,33, 1
980811,3,21,2231,8386,2160,5904,-144, 1
980811,3,22,1805,8307,1739,5863,-60, 0
980811,3,23,1819,8179,1758,5860,-41, 0
980811,3,24,2245,8146,2165,5785,43, 1
980811,3,25,2056,8042,1963,5739,148, 0
980811,3,26,1848,7901,1750,5706,46, 0
980811,3,27,1837,7869,1750,5775,-8, 0
980811,3,28,1791,7783,1705,5739,12, 0
980811,3,29,1762,7748,1669,5738,-25, 0
980811,3,30,1777,7664,1690,5702,40, 0
980811,3,31,1745,7620,1659,5605,123, 0
980811,3,32,1745,7706,1658,5653,88, 0
980811,3,33,1773,7826,1698,5676,48, 0
980811,3,34,1932,8032,1858,5775,57, 0
980811,3,35,2383,8461,2308,5925,20, 1
980811,3,36,3017,9218,2890,6178,112, 1
980811,3,37,3085,9458,2940,6237,117, 1
980811,3,38,3035,9387,2874,6078,173, 1
980811,3,39,2666,9135,2547,5944,173, 1
980811,3,40,2378,8956,2289,5829,104, 1
980811,3,41,2147,8826,2071,5724,103, 0
980811,3,42,2015,8633,1928,5592,112, 0
980811,3,43,1774,8340,1696,5484,147, 0
980811,3,44,1508,7988,1459,5320,127, 0
980811,3,45,2375,8228,2265,5242,519, 1
980811,3,46,1783,8173,1590,5098,465, 0
980811,3,47,2435,8115,2301,5373,461, 1
980811,3,48,2368,8031,2220,5330,559, 1
980812,4,1,2493,7951,2328,5234,582, 1
980812,4,2,2183,7857,1942,5119,583, 1
980812,4,3,2550,7661,2400,5368,358, 1
980812,4,4,2013,7291,1891,5255,393, 0
980812,4,5,1764,6895,1654,5125,561, 0
980812,4,6,1531,6548,1427,4972,538, 0
980812,4,7,1490,6217,1398,4781,627, 0
980812,4,8,1227,5970,1150,4709,629, 0
980812,4,9,926,5833,867,4574,673, 0
980812,4,10,925,5808,866,4538,681, 0
980812,4,11,1434,5968,1339,4556,711, 0
980812,4,12,1573,6333,1480,4677,605, 0
980812,4,13,1876,7100,1769,4988,532, 0
980812,4,14,2615,7776,2478,5349,409, 1
980812,4,15,1894,7966,1805,5547,210, 0
980812,4,16,2899,8455,2859,5865,84, 1
980812,4,17,2821,8474,2694,5969,193, 1
980812,4,18,2465,8338,2357,6026,162, 1
980812,4,19,3079,8524,2924,6076,233, 1
